words	excess_joint	marginal_counts	joint_count	joint_image_ids	marginal_img_ids
('drawing', 'players')	-5.621921629062579	(37610.0, 21346.0)	1.0	[]	(['2613270937', '2378400783', '778405380', '2437116961', '2186963146', '1671353827', '1729925125', '18354289', '1229739970', '3228232163'], ['1844379136', '663113787', '1672606479', '2669009173', '1680322972', '1388514738', '3237272127', '1268123523', '964755805', '2277841865'])
('terminal', 'overpass')	5.621070084025941	(44.0, 239.0)	1.0	['1723500552']	(['2936239750', '2968000112', '417641196', '3970126707', '1142479491', '1723500552', '3364159190', '2788839257', '2857602583', '1066220497'], ['909962487', '2232214295', '2498369066', '2295312662', '2220534310', '1323677253', '1723500552', '2142152580', '2491482961', '3707868454'])
('pepperoni', 'pizza')	5.619585126927303	(595.0, 8266.0)	467.0	['1067883208', '1833924747', '304042142', '1868822014', '2609343127', '142202114', '440609176', '3499560458', '3986097326', '4180445758']	(['1345245640', '2321222309', '3197835041', '3138135320', '3745583107', '1517267235', '352033032', '1787185041', '4192692249', '971674505'], ['611744842', '4239288384', '3721051378', '2508698988', '2908103910', '687668585', '2300142385', '1009978255', '2405025623', '2352830006'])
('branch', 'players')	-5.619285879876222	(37511.0, 21346.0)	1.0	[]	(['3150770443', '1762407535', '3471848155', '2427774505', '3729423804', '4197768238', '528711716', '938538437', '3069739669', '778621907'], ['1844379136', '663113787', '1672606479', '2669009173', '1680322972', '1388514738', '3237272127', '1268123523', '964755805', '2277841865'])
('pipes', 'sinks')	5.619264943637424	(490.0, 43.0)	2.0	['2441403202', '737606284']	(['1716437722', '684382981', '3641972620', '1911798016', '3632870807', '2577308794', '3068683142', '520507347', '3267082294', '1026983117'], ['1618106440', '1182468689', '4125910216', '4280125205', '1879534334', '3237157029', '2922080895', '3355613127', '2074273989', '41497330'])
('crown', 'little girl')	5.619264943637424	(10535.0, 1.0)	1.0	['3478325018']	(['89841673', '2388754052', '2705599614', '2837895508', '3969361256', '1023842991', '4000836098', '42207653', '2585549580', '2576571255'], ['3478325018'])
('boxes', 'cardboard box')	5.618752497836331	(4054.0, 143.0)	55.0	['223837889', '319637214', '207026067', '1048205316', '995068400', '990497897', '1846608296', '3250249249', '2721283742', '3340455012']	(['2499059417', '1609533086', '2719281303', '663576512', '3710137747', '3448038925', '2791525982', '364031197', '2208158913', '1598672785'], ['779852902', '3497305511', '3850145151', '3608149814', '3250249249', '2357114198', '153988514', '3001421693', '1879638279', '2526398855'])
('sunset', 'uniform')	-5.61797798588585	(17653.0, 90598.0)	2.0	[]	(['3652425500', '2754364363', '893295220', '299133653', '323519660', '3836529573', '3043405169', '1809321195', '4155509349', '187993408'], ['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'])
('motorbike', 'scooter')	5.616326692151452	(45.0, 3522.0)	15.0	['4262512824', '83829210', '4066345064', '1067373419', '2402972086', '3981136782', '3584804142', '537183639', '469932642', '3834477462']	(['4250119487', '543793280', '3232865414', '2151231955', '4066345064', '3853956977', '1357300140', '2402972086', '1523808830', '394782263'], ['3121409254', '1554518924', '2935474423', '994508525', '1791899895', '2102587269', '576816478', '2146349068', '2666689574', '4214400848'])
('pitcher', 'baseball field')	5.615737974487637	(4325.0, 88.0)	36.0	['1337651543', '3332575236', '730080228', '4200472378', '3321154735', '2773102429', '2524969961', '3907683107', '1774782548', '675770820']	(['3864064066', '474241887', '2225994342', '841876277', '2617918725', '2987717653', '3808231500', '814794563', '397312667', '3879051359'], ['4201868323', '2759544254', '4244144672', '2636119003', '823216240', '2208256344', '518156852', '3588561715', '192436145', '2508141134'])
('baseball player', 'batter')	5.614530086306748	(20.0, 2117.0)	4.0	['1351451869', '3854969363', '3194954581', '3989648691']	(['906068477', '1075699709', '2992349936', '2186096456', '2665236046', '3989648691', '3194954581', '1351451869', '1832858508', '3948858872'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('cereal', 'rice')	5.614436690917298	(377.0, 2471.0)	88.0	['2541625781', '2388699886', '1900937183', '3543744565', '3050380443', '669048126', '905923248', '34861567', '217611170', '183574669']	(['906710830', '3859498438', '643095389', '1837117686', '1667015366', '2917054042', '3468590533', '4240983574', '4249359455', '1904167676'], ['3054851518', '1291668056', '3830726531', '2019622234', '2654217553', '1849035484', '1159193238', '2037238607', '3796328941', '2580498218'])
('dugout', 'batter')	5.61271355538035	(1653.0, 2117.0)	330.0	['3158436729', '2823130580', '718485439', '3596267526', '2919648561', '1902701186', '405292484', '483602159', '1502010855', '2147232921']	(['3449298222', '1453799189', '2546680664', '1274049118', '992369394', '4197061850', '3293102688', '2434414653', '1550404604', '1489864173'], ['394992387', '675721271', '2399982328', '867452731', '1848886562', '1781308779', '3371718190', '1320210399', '1092246542', '3989235163'])
('dvd player', 'stereo')	5.612477399989005	(203.0, 209.0)	4.0	['4206938519', '1524444569', '2796653905', '4113004203']	(['1954672517', '475676231', '3960378733', '3700373965', '3924439875', '3507053471', '3237529304', '2436638954', '3473755559', '2599026625'], ['4262855552', '875634371', '1709545315', '4169055374', '3681543684', '2323872156', '366173971', '1933379216', '898848492', '622516088'])
('player', 'kitchen')	-5.611138608294555	(85551.0, 18567.0)	2.0	[]	(['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'], ['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'])
('sun', 'kitchen')	-5.610495510176546	(42748.0, 18567.0)	1.0	[]	(['2343819922', '900257037', '948437005', '1626679758', '1053894308', '3013267343', '793815163', '231350466', '2922122892', '1310219104'], ['2938013392', '1517854532', '3201858657', '3252540874', '1778387552', '3872727890', '3369601194', '2762613223', '4189842160', '2116440734'])
('soda can', 'can')	5.609560562256195	(22.0, 7253.0)	15.0	['2349910774', '1244567023', '639569247', '4085434812', '511356307', '1621561388', '2621566790', '2278894946', '780925502', '1892883216']	(['2349910774', '2831151557', '1244567023', '2621566790', '2278894946', '1892883216', '4085747638', '511356307', '3929054033', '3824164604'], ['2182468103', '3297510559', '677460809', '1114659163', '4040908985', '2035776086', '1042962117', '1642974430', '1483922035', '1356506742'])
('socks', 'sunset')	-5.609153094910827	(44901.0, 17653.0)	1.0	[]	(['4180037694', '1205578538', '808533493', '3754367010', '1928254157', '318499187', '952853876', '3879096037', '2311246402', '3844344742'], ['3652425500', '2754364363', '893295220', '299133653', '323519660', '3836529573', '3043405169', '1809321195', '4155509349', '187993408'])
('cellphone', 'iphone')	5.608811795937088	(2222.0, 321.0)	67.0	['2536941928', '3546777099', '3440886667', '3876344745', '54390916', '914528590', '1944006196', '868143744', '2816471590', '1033932167']	(['2133033540', '895452606', '230394230', '3149133443', '1569089238', '3540769279', '231132742', '3289256553', '1162042034', '1584150550'], ['741988926', '2082732615', '2622529547', '3151946080', '319829336', '3039623399', '3082928047', '3790105603', '1836219884', '181537022'])
('caboose', 'train car')	5.6070944080171685	(8.0, 1333.0)	1.0	['2398741483']	(['2398741483', '300868895', '905186077', '1404116666', '2921030859', '3690355451', '784217597', '1252354926'], ['2840221338', '103384366', '3143934038', '3330124184', '31135854', '3516626084', '2952868169', '3979701402', '1234984400', '70645325'])
('fries', 'bun')	5.606053571110137	(697.0, 1746.0)	114.0	['3017970638', '4213062785', '822444074', '352327213', '3280136123', '978225436', '3332247351', '1332496954', '2937808640', '4192580871']	(['1959622631', '3809777676', '3174141703', '3848754874', '4100429473', '1759544700', '1749046131', '768679286', '2483675459', '1506933570'], ['2760638647', '823034111', '3308298624', '4093044584', '2820386815', '3672189701', '1375723514', '1644770642', '3467016001', '2155756150'])
('blind', 'computer monitor')	5.603630795848711	(261.0, 41.0)	1.0	['1535621081']	(['3119557869', '1723065755', '2161521521', '308436948', '3551504831', '3791810206', '984729001', '1871207491', '2282866647', '191283844'], ['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'])
('light pole', 'buses')	5.602790106433918	(21.0, 510.0)	1.0	['588176752']	(['3246723220', '272650310', '2630964313', '1167700984', '2089464249', '1343283821', '3813851295', '3244282985', '1351965051', '588176752'], ['3029642492', '1882030957', '3124961051', '3004266208', '1905428170', '623126542', '2881687823', '3724642574', '4118693063', '1626271764'])
('players', 'nose')	-5.601897972289336	(21346.0, 184322.0)	5.0	[]	(['1844379136', '663113787', '1672606479', '2669009173', '1680322972', '1388514738', '3237272127', '1268123523', '964755805', '2277841865'], ['132645387', '740159393', '834756233', '2049547003', '2910997750', '2897302569', '2108098547', '1848784683', '3802196043', '519498501'])
('masts', 'marina')	5.600691469776997	(477.0, 90.0)	4.0	['2532318812', '826097836', '494224722', '2280091461']	(['3360515966', '358514006', '3032685696', '4081139148', '49603728', '2876505772', '3972239767', '2650485801', '2125775177', '2371208946'], ['3904311387', '2686590267', '450254097', '3286748211', '2843579708', '2155323048', '2020246069', '1429102240', '1155997826', '945996448'])
('beans', 'asparagus')	5.598852205864716	(2564.0, 260.0)	62.0	['984882983', '1364796187', '276522825', '476135955', '36428470', '1407686331', '3239043034', '31072785', '281588800', '903106789']	(['1854375572', '2669686537', '2998491906', '2586566774', '1215510252', '2947146388', '2157096047', '547496435', '3185284266', '3463551639'], ['2600186833', '3598140496', '1190467265', '3425555461', '2092565552', '1392931563', '394562003', '3564370100', '3630214422', '4061446614'])
('ski suit', 'skis')	5.598039503675321	(189.0, 3587.0)	63.0	['2130508358', '665889428', '1439657636', '237973533', '2188730105', '776795075', '2761347615', '2468809734', '4133922964', '1165234537']	(['559669143', '1575092765', '4005809002', '2368780466', '1634019776', '2188730105', '3423875160', '1080228196', '3650142183', '3948390498'], ['78664658', '4227116459', '2080243039', '3759309897', '246448044', '2523666148', '1663878840', '595495350', '2530769469', '1098393962'])
('designs', 'grass')	-5.596989658535824	(2113.0, 370589.0)	1.0	[]	(['433118061', '1783182275', '3703461076', '2659596260', '746110269', '2964714929', '4260425682', '3635714726', '3855973355', '3646247001'], ['771848238', '481444994', '3051750641', '3048201988', '1084564602', '627066042', '83393280', '3837075779', '2649291093', '1890893164'])
('landing gear', 'fuselage')	5.59692498698152	(1197.0, 63.0)	7.0	['293691725', '351251122', '2353632676', '1278278784', '1273949762', '1715757879', '2368261735']	(['2745203125', '1321548302', '4033432247', '2138068462', '942281706', '2131383507', '3924993236', '188064385', '1110078426', '1142864005'], ['4094538609', '3924260793', '1532806659', '1786952395', '4138617616', '3171221572', '536015118', '965316740', '2368261735', '4078359392'])
('jet engine', 'landing gear')	5.59692498698152	(18.0, 1197.0)	2.0	['3304487428', '2408972697']	(['2408972697', '647403275', '4192156324', '3304487428', '3563109286', '2320457053', '3007437955', '3922645129', '1397880973', '1888286661'], ['2745203125', '1321548302', '4033432247', '2138068462', '942281706', '2131383507', '3924993236', '188064385', '1110078426', '1142864005'])
('printer', 'computer monitor')	5.59599717099364	(789.0, 41.0)	3.0	['3683477910', '252690110', '255424916']	(['41199951', '4260532809', '3008863673', '1705863733', '3982387864', '2728424991', '2919628067', '2000407150', '636661203', '1568919965'], ['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'])
('cab', 'taxi')	5.594693884500333	(2553.0, 1218.0)	288.0	['4216076202', '4197534453', '382044337', '1606112310', '2810655926', '2145788287', '2938365048', '2128592030', '3785694746', '2218375443']	(['1710473567', '2092784180', '3392625192', '677322326', '1663008335', '4248573525', '3310892845', '2457287209', '3484857179', '3083219406'], ['672880354', '1647891701', '2655249928', '978412661', '1689624039', '29926177', '4131332158', '990909795', '1641005181', '2510393107'])
('shower', 'vanity')	5.592609774087173	(2889.0, 382.0)	102.0	['3573117539', '1803001215', '599982046', '4284897093', '2391265261', '2238726073', '424855301', '4067887705', '2149772340', '2777346731']	(['3832845091', '2176646453', '797828328', '53508620', '3194683673', '3438668863', '2065614962', '3935777193', '2289477671', '3899576002'], ['4191590490', '3387147042', '1881503137', '2491722583', '1037638686', '4181696883', '257672911', '4109007841', '1207646744', '4120808918'])
('player', 'toilet')	-5.591833514341756	(85551.0, 9106.0)	1.0	[]	(['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'], ['894893700', '10875831', '1128202536', '1059055871', '1226510039', '3564145375', '1882300211', '2569541282', '1499693347', '2437178752'])
('case', 'mountain')	-5.590692765405556	(9118.0, 85341.0)	1.0	[]	(['2832623636', '619925172', '420580236', '911431059', '1405213440', '1844632006', '2870377625', '1703762941', '183762272', '391619966'], ['1267576600', '1191371457', '1145484004', '690970541', '328650465', '3866353372', '183916685', '1337092790', '2889295327', '205132545'])
('curtains', 'player')	-5.590294883419463	(9092.0, 85551.0)	1.0	[]	(['3031408904', '3908219706', '4261916818', '522266327', '3488070687', '2503879365', '1045563274', '3209561190', '1936004981', '1861509784'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('street lamp', 'lamp post,lamppost')	5.589584467452375	(239.0, 6130.0)	135.0	['2496558680', '3176443303', '2098867924', '1339884980', '2267098032', '4177907376', '1042192856', '4006316121', '2498504842', '2716709641']	(['2271408878', '4177907376', '3107212301', '2278021060', '809396770', '565043755', '3662908345', '1337226294', '981985651', '1513093183'], ['1688985946', '731812232', '448257102', '4158097218', '1124515158', '2666576393', '2490487085', '1397763634', '326016679', '2205922591'])
('hamburger', 'pickles')	5.589434315252363	(134.0, 81.0)	1.0	['2413612551']	(['2719347033', '1384439841', '68868353', '293563352', '3058875244', '1576802716', '2714419669', '3843743842', '1950879120', '3218705622'], ['3493738761', '1011294457', '338603126', '120984809', '1390048172', '2381270135', '3322788917', '3835048698', '1504723345', '2610284884'])
('envelope', 'folder')	5.589434315252363	(162.0, 134.0)	2.0	['3112805532', '1705516683']	(['2301070450', '3794283856', '1118743046', '2118935794', '2909027190', '720822311', '1609396185', '2679131256', '1229564344', '121826145'], ['725302350', '3398340634', '1511064094', '4223238562', '1630848201', '783271549', '116945260', '34568541', '2360569601', '1133039745'])
('face', 'highway')	-5.588691819255061	(331590.0, 2342.0)	1.0	[]	(['4047710903', '2223277511', '4157368952', '614661862', '4213271721', '3418694150', '3870676994', '2866971767', '2623627210', '3771749004'], ['3644306533', '2477003997', '1200164984', '3958203418', '206794811', '1726048741', '1630320479', '1701550557', '1866228260', '4004931058'])
('computer monitor', 'monitor')	5.588257321734073	(41.0, 6096.0)	23.0	['122885923', '923914898', '395265438', '449645050', '2558528065', '3981829675', '994501624', '2644305594', '3683477910', '658763778']	(['3743390988', '682965677', '4031432052', '994501624', '2516833854', '1258422620', '2537669929', '939870598', '1535621081', '2791311192'], ['3128668362', '3309005424', '2061592614', '8053457', '2176667742', '2987629627', '1166508259', '2642780542', '2307896446', '3549002790'])
('patio', 'mouth')	-5.588211172222448	(4419.0, 175653.0)	1.0	[]	(['459911037', '2105711581', '2647449545', '446767954', '4173344531', '182290461', '895149301', '1507243242', '244361708', '3529204689'], ['775568586', '1775316480', '1405765315', '2594112927', '2581229234', '3052282004', '367374306', '1995609286', '1181169214', '2692322333'])
('nuts', 'dessert')	5.587777314044733	(302.0, 756.0)	21.0	['2764381258', '2651511914', '1777838609', '3542548468', '3949707263', '1404195869', '542034157', '3691278007', '1257534085', '4248814843']	(['3364292495', '1723355434', '3688826111', '3691278007', '1581250409', '860936478', '2400110132', '2964263902', '3415180829', '1067103797'], ['1719113272', '1164078131', '4052301109', '3234631125', '953010354', '3245412367', '728758803', '3746708700', '540639015', '3387041635'])
('hand towel', 'vanity')	5.586398573994533	(57.0, 382.0)	2.0	['1939646695', '265220289']	(['835507858', '1037643325', '3126932731', '3570721080', '3709231972', '2050176391', '2690681328', '4955081', '3101275629', '439725869'], ['4191590490', '3387147042', '1881503137', '2491722583', '1037638686', '4181696883', '257672911', '4109007841', '1207646744', '4120808918'])
('telephone', 'monitors')	5.58591646371969	(927.0, 47.0)	4.0	['3750804481', '3877358981', '1714301759', '2892953563']	(['1127410854', '1418443697', '2692294673', '3246785031', '2760495325', '1601740459', '2359024452', '2376344322', '2123643278', '77642653'], ['2930654645', '717301124', '1714301759', '111925543', '2668441534', '73913096', '2036557341', '3224678170', '2404340142', '1973733235'])
('river', 'uniform')	-5.584863330764119	(8539.0, 90598.0)	1.0	[]	(['2497932341', '2793616048', '1950478358', '2737191892', '1605091476', '1361965065', '4075661709', '107010691', '1146064443', '4218760799'], ['3046556325', '3373415364', '331134481', '104035825', '2814812104', '1075615411', '1982932056', '2742492779', '2381311545', '3603240918'])
('jet engine', 'cones')	5.584471525910234	(18.0, 606.0)	1.0	['3412989799']	(['2408972697', '647403275', '4192156324', '3304487428', '3563109286', '2320457053', '3007437955', '3922645129', '1397880973', '1888286661'], ['1207182896', '830656352', '1415336897', '1838343214', '158339649', '3302886808', '2791144264', '1106591032', '3500583006', '147636913'])
('ham', 'bacon')	5.584429214881858	(696.0, 815.0)	52.0	['2646119752', '2649557317', '3642407624', '3730715106', '167072740', '2321909094', '4034983144', '3180998457', '1584803601', '4176818980']	(['2929775983', '904713388', '3156589170', '4015027350', '1481677657', '3603354735', '3203550190', '2428059361', '1086627934', '3212181209'], ['2431114245', '2410481004', '570083491', '3642407624', '58365469', '1435633361', '1459335019', '3303622056', '601135419', '1849423361'])
('lip', 'facial hair')	5.583476683301283	(272.0, 281.0)	7.0	['2971275057', '2401007868', '2267272839', '371819728', '2493566906', '2350671177', '1238075646']	(['713870262', '3207331099', '53871835', '111081620', '2350671177', '1736943689', '911531679', '3735668380', '1211652051', '964129059'], ['2395268645', '1754346476', '2601862954', '1154505018', '1112493488', '1693419893', '2324351507', '415820225', '1274620294', '672523152'])
('socket', 'beds')	5.5810852599187495	(199.0, 55.0)	1.0	['3387111786']	(['2632471322', '3610746992', '1290216847', '844848837', '2269850292', '3926738099', '574403046', '1144656773', '1716368647', '3734199762'], ['3493871691', '3978576204', '4216864146', '2044294724', '2645153611', '819681119', '1311855031', '1144203854', '2812346472', '1074748925'])
('nuts', 'macaroni')	5.580856871200159	(302.0, 145.0)	4.0	['3058667676', '1639803116', '3081878587', '568217631']	(['3364292495', '1723355434', '3688826111', '3691278007', '1581250409', '860936478', '2400110132', '2964263902', '3415180829', '1067103797'], ['1655366318', '1965216370', '2661133525', '4002897517', '2141249540', '3974924256', '2496342253', '3987660860', '2752669428', '2600487680'])
('veggies', 'vegetables')	5.579016440537162	(13.0, 5062.0)	6.0	['3075104263', '3825963861', '2096545218', '222639604', '2944107967', '3538863422']	(['1365606168', '2944107967', '271849228', '811756297', '222639604', '3538863422', '1452996285', '2096545218', '4048464935', '3825963861'], ['2124394180', '4184129453', '2595023371', '3234889468', '114591357', '3119251270', '2816348860', '776441600', '4222393666', '453999602'])
('oven door', 'knobs')	5.577564739696979	(81.0, 2034.0)	15.0	['2178067495', '347519055', '3849617968', '298685618', '4160640986', '3471048908', '2082682106', '3037209362', '2930213606', '494352270']	(['2970978373', '3576177819', '579703957', '462194455', '1762923782', '3037209362', '3656439305', '1138585266', '782480284', '2939507056'], ['254315138', '3885224160', '310509998', '284847961', '1710390573', '3420910802', '418205302', '818607183', '3904593558', '4147067708'])
('skies', 'pencil')	5.577346255973147	(6.0, 1831.0)	1.0	['607347845']	(['45013255', '1376462567', '3148617706', '607347845', '1441080870', '3686395905'], ['1259904890', '1597216225', '4229167516', '2922604536', '123615251', '1890405421', '2922043485', '18641907', '1998532460', '49929024'])
('bagel', 'alarm clock')	5.576072718095205	(110.0, 100.0)	1.0	['1557645999']	(['64244357', '1619038593', '2849576710', '1515425286', '1528865244', '2848908523', '2985873712', '3849296070', '946486120', '2537763366'], ['2064649485', '3412373004', '1961194549', '130505185', '77121582', '733740833', '2992028862', '565900125', '2614060571', '2202618324'])
('pizza slice', 'pizza')	5.574135202352254	(4.0, 8266.0)	3.0	['1573499607', '4245980027', '1594659912']	(['3838892212', '1573499607', '4245980027', '1594659912'], ['611744842', '4239288384', '3721051378', '2508698988', '2908103910', '687668585', '2300142385', '1009978255', '2405025623', '2352830006'])
('kneepad', 'knee pads')	5.573107421964934	(134.0, 247.0)	3.0	['592755639', '653611019', '1673865335']	(['4022274698', '1318526290', '3283787130', '4007314371', '2814669880', '3154695725', '3981467300', '1634549447', '4263184486', '675554664'], ['429684975', '1549451987', '2080782593', '996953538', '2473806337', '1354780978', '2796594631', '699533610', '3959491990', '1048723227'])
('cleats', 'eye')	-5.572096365781683	(3387.0, 225510.0)	1.0	[]	(['4151514008', '1065129382', '2321052465', '4077795728', '1806365749', '1984637480', '3003342082', '532150332', '1496734098', '1303398742'], ['4046436224', '1936841565', '242061669', '3399542627', '4237863998', '3148352313', '762285757', '3264872059', '1719945096', '394760511'])
('controls', 'dashboard')	5.570949500578259	(156.0, 1701.0)	24.0	['3551394221', '4187586409', '1878688142', '3710627330', '2759562625', '1229507001', '3522889632', '2574993615', '3653042099', '2728116521']	(['3630335884', '1973733235', '3710627330', '187839239', '2651803631', '3099055305', '36711242', '2382924509', '3605501873', '3159567458'], ['2789327076', '3519011733', '2835457270', '2215918280', '3987939070', '3998259401', '215017837', '2472514997', '128427010', '1214203987'])
('players', 'vase')	-5.570670315909423	(21346.0, 71462.0)	2.0	[]	(['1844379136', '663113787', '1672606479', '2669009173', '1680322972', '1388514738', '3237272127', '1268123523', '964755805', '2277841865'], ['3293592475', '2122308102', '2031912971', '3494573370', '3140463163', '3269109186', '1096627451', '2197569833', '1834427337', '2042694776'])
('veggies', 'avocado')	5.570361783840802	(13.0, 851.0)	1.0	['2096545218']	(['1365606168', '2944107967', '271849228', '811756297', '222639604', '3538863422', '1452996285', '2096545218', '4048464935', '3825963861'], ['4290154526', '4032965907', '3517160441', '2909044146', '2043871057', '441378393', '3080545487', '4033875313', '110198508', '506191514'])
('stove', 'player')	-5.568726509813016	(8898.0, 85551.0)	1.0	[]	(['972885994', '1576957282', '2824651074', '4092551771', '4194575738', '143923133', '3825359241', '2576597559', '2903843917', '1036511162'], ['1083910851', '534862742', '1629725861', '4059903000', '871748493', '232722148', '3037053724', '187564209', '4172003809', '3050184102'])
('stands', 'pillow')	-5.567588786253254	(12974.0, 58607.0)	1.0	[]	(['3027519565', '2190234750', '1288607078', '2853588259', '3498562060', '2796971831', '2802706560', '207312464', '3834301268', '3212836346'], ['2223958072', '4195518510', '299186575', '1032640808', '502282171', '1790577724', '4158299371', '3761774433', '2786603645', '2540050404'])
('controller', 'wii remote')	5.565222702071139	(2502.0, 40.0)	9.0	['346115774', '2770668139', '3428553203', '3567488757', '3767675028', '1617113306', '2502681012', '2596895417', '530042623']	(['2763813509', '4101958291', '2593256601', '3708443689', '2353204647', '2510628440', '185944350', '1681187906', '4224352889', '2861254138'], ['2014997745', '3838332388', '3216833435', '4289811870', '2770668139', '2813821059', '2523096385', '530042623', '3428553203', '2322691616'])
('hillside', 'suit')	-5.564830287162535	(5357.0, 141548.0)	1.0	[]	(['658388258', '14834707', '1494499163', '138094226', '1889335646', '401509438', '3928841100', '1490662219', '1485362779', '3824685936'], ['2284028116', '3912663486', '2638523559', '1175749638', '3900177108', '3330613727', '190659267', '2314486828', '2399958565', '3256830312'])
('tomato slice', 'tomato')	5.564570936099466	(47.0, 10417.0)	44.0	['171916373', '1025462710', '3212450564', '1451813686', '2662866207', '496498553', '1582055156', '3780144799', '4007497743', '1432023160']	(['2895699180', '1025462710', '496498553', '1753648161', '2662866207', '1065051084', '1973831094', '3938188639', '1454206186', '866146425'], ['2939358932', '428232613', '3792602675', '2566714814', '2027951183', '389152864', '2532289483', '2770067654', '1681245960', '855260630'])
('pack', 'tags')	5.562349136875408	(68.0, 164.0)	1.0	['1242373542']	(['3966381108', '1318555071', '964100261', '4079611804', '340110626', '3162220932', '1442260417', '4005181465', '2280351615', '1242373542'], ['1443222098', '1298843892', '3577650486', '2450298565', '3522858726', '3892322924', '3008285277', '1834467745', '623491720', '762445405'])
('horns', 'ram')	5.562022129469383	(6500.0, 623.0)	363.0	['1576588271', '1157936747', '1342755670', '2838713161', '3559414035', '3649902083', '1553314873', '1303198043', '142339515', '3581093748']	(['2196921966', '3283578040', '1380613221', '3043834759', '4043224239', '2090116650', '3575253077', '2821603087', '3901184750', '750579347'], ['3590369090', '2490670234', '192782908', '183336560', '3068937852', '2277514100', '1848815689', '4067543269', '3559414035', '3952555857'])
('condiments', 'containers')	5.560557342810646	(7.0, 1596.0)	1.0	['203541365']	(['203541365', '2354083237', '1343740740', '1215374112', '1705886151', '2055628897', '1800869132'], ['2810188476', '1679914063', '1923307350', '2778096388', '2620063881', '1958895353', '411447875', '2939762707', '675363257', '2730618943'])
('lemons', 'oranges')	5.559658062174502	(712.0, 2450.0)	156.0	['1144131252', '865867574', '1357921171', '1712637376', '1336060367', '3677575', '3248552453', '559658481', '3099013749', '3452556241']	(['384337805', '1335885293', '2535112349', '1809298076', '542890756', '3765745371', '2432080243', '1496809709', '4221793275', '1830676468'], ['4232006475', '3097216270', '126751407', '3722907863', '1715080469', '2650542714', '4218809743', '2944932554', '1043097459', '1747014059'])
('pepperoni', 'olive')	5.5593049944941795	(595.0, 1410.0)	75.0	['2794705195', '1441310085', '853068357', '613738722', '740294792', '781475529', '1489230821', '2834891646', '1193090193', '2004217348']	(['1345245640', '2321222309', '3197835041', '3138135320', '3745583107', '1517267235', '352033032', '1787185041', '4192692249', '971674505'], ['766522691', '350077519', '2480077384', '1785028672', '871153191', '1363435729', '2636892134', '4193754849', '164611798', '2419110712'])
('stove top,stovetop', 'freezer')	5.556804993192095	(420.0, 267.0)	10.0	['98276297', '3093701182', '3015092909', '697354567', '526281297', '2298116163', '888235627', '462194455', '1597115733', '3346556591']	(['1253024773', '698437440', '1865796096', '281439117', '3636012579', '1885538533', '2021606742', '1271513727', '3926572433', '875698887'], ['3339409955', '328241619', '2180795468', '3066393073', '1558476968', '283279269', '3647498281', '764997331', '1548413132', '4116361280'])
('traffic signal', 'traffic light')	5.556418646099009	(53.0, 5080.0)	24.0	['2313075784', '196649520', '3015018760', '1580186170', '1623886105', '1664431623', '4233815619', '77117456', '2800675628', '662363996']	(['1623886105', '3442048203', '196649520', '3859241559', '1536591834', '1485333522', '4233815619', '2289819673', '2160289134', '539231960'], ['3443740200', '1403256858', '26924779', '2333889237', '685245333', '129224900', '3235394497', '583647577', '691859707', '3043452646'])
('towel rack', 'shower')	5.5560335905897	(404.0, 2889.0)	104.0	['3229284757', '1037230325', '1848598402', '123668312', '2970117503', '3495688790', '517825244', '3786296158', '1478470135', '2238726073']	(['19610907', '3555279281', '3846450252', '339163430', '1669448789', '1848598402', '3268509899', '2114294279', '1430880402', '1079215940'], ['3832845091', '2176646453', '797828328', '53508620', '3194683673', '3438668863', '2065614962', '3935777193', '2289477671', '3899576002'])
('track', 'train engine')	5.555486084486817	(5104.0, 11.0)	5.0	['2959060097', '2410353074', '2414985551', '2048035546', '2735320942']	(['385294033', '738214392', '1433784880', '132026222', '1355684916', '1282903180', '3776412896', '3388623407', '3395605379', '1173227614'], ['1013897200', '2414985551', '2735320942', '2292358735', '739483182', '2909810489', '2048035546', '2959060097', '2410353074', '2831528966'])
('oven door', 'oven')	5.5552011436101205	(81.0, 7904.0)	57.0	['208547887', '4178244489', '4031435690', '1829606694', '3492194972', '1010125538', '919880811', '494352270', '906098850', '3696323123']	(['2970978373', '3576177819', '579703957', '462194455', '1762923782', '3037209362', '3656439305', '1138585266', '782480284', '2939507056'], ['742373118', '2953168922', '1515818253', '589343997', '813887241', '3704308693', '1772228653', '2792738225', '2261428134', '1737674206'])
